Date / Time,City,State,Shape,Duration,Summary,Posted,Type,text,Lat,Lng
5/17/19 19:35,Ponchatoula,LA,Other,5 minutes,"Object looked similar to a large plane,but it looked as though it had two cigar shaped bodies the length of the object. it moved at",6/7/19,Sighting,Sighting : Ponchatoula,30.4388041,-90.4414762
5/17/19 11:00,Ft. Myers,FL,Circle,3 seconds,((HOAX??)) It passed overhead moving from N to S at about 2000 ft on a slight angel. ((anonymous report)),6/7/19,Sighting,Sighting : Ft. Myers,26.640628,-81.8723084
5/17/19 10:00,Trenton,OH,Light,,((NUFORC Note: No information provided by witness. PD)),6/7/19,Sighting,Sighting : Trenton,39.4808905,-84.45772219999999
5/17/19 05:26,Evansville,IN,,,MADAR Node 153,6/7/19,Sighting,Sighting : Evansville,37.9715592,-87.5710898
5/17/19 02:00,Cumming/Buford,GA,Triangle,7 minutes,Triangle shape object over Hwy 20 from Cumming to Buford Ga.,12/1/19,Sighting,Sighting : Cumming/Buford,34.2073196,-84.14019259999999
5/16/19 23:30,Simpsonville,KY,Unknown,4 minutes 10 seconds,Strange rectangular light shines down on Backyard appears then disappears after 4 minutes and 10 seconds in Simpsonville Kentucky.,6/7/19,Sighting,Sighting : Simpsonville,38.22257,-85.3552349
5/16/19 22:10,Spokane,WA,Light,20 minutes,I saw nine orange pulsating lights originate from the the horizon in same NW area of Spokane lasting a duration of 20 minutes,6/7/19,Sighting,Sighting : Spokane,47.6587802,-117.4260465
5/16/19 22:00,Lake Placid,FL,Disk,10 minutes,"2 large spinning red orange discs and dozens of star sized craft,",6/7/19,Sighting,Sighting : Lake Placid,27.2930999,-81.3628502
5/16/19 21:15,Oak Island,NC,Fireball,5 seconds,3 fireballs or flare like lights above the ocean that quickly disappeared.,6/7/19,Sighting,Sighting : Oak Island,33.9165623,-78.16110599999999
5/16/19 21:00,Ashland City,TN,Oval,2 minutes,"Large (40-50') brightly lit oval disc hovering over treetops beside Briley Parkway (155), colored lights, no sound. Just disappeared.",6/7/19,Sighting,Sighting : Ashland City,36.2742207,-87.0641699
5/16/19 20:14,Houston,TX,,,MADAR Node 116,6/7/19,Sighting,Sighting : Houston,29.7604267,-95.3698028
5/16/19 19:40,Middleton,WI,Disk,"1 min, 38 sec","Was looking at clouds through sliding glass door, 5th floor apt., Taking pics because they looked pretty. Decided to zoom and make a v",6/7/19,Sighting,Sighting : Middleton,43.09721740000001,-89.5042876
5/16/19 13:50,Wysox,PA,Circle,<2 minutes,"I was sitting out on prayer rock, at the Marie Antoinette scenic look off on route 6. I was watching a hawk fly over my head so I stood",6/7/19,Sighting,Sighting : Wysox,41.7745194,-76.3993837
5/16/19 11:44,Norwood,NJ,,,MADAR Node 145,6/7/19,Sighting,Sighting : Norwood,40.9981532,-73.96180389999999
5/16/19 10:27,Meridian,ID,Diamond,30 seconds,Commercial airliner sized diamond shaped craft hovering and flying upwind in high wind storm and in airport flight path,7/12/19,Sighting,Sighting : Meridian,43.6121087,-116.3915131
5/16/19 03:19,Mountlake Terrace,WA,,,MADAR Node 100,6/7/19,Sighting,Sighting : Mountlake Terrace,47.7881528,-122.3087405
5/15/19 23:00,Perry,OK,Circle,30 minutes,Saw very bright light fading in and out would blink about 3 times first in E sky then in N sky. ((anonymous report)),6/7/19,Sighting,Sighting : Perry,36.2894855,-97.28809830000002
5/15/19 23:00,Corte Madera,CA,Cigar,~3-4 seconds,"Late night coming home,top down, cigar shaped craft,bright white flew overhead about 500 feet,at an incredible rate of speed,then lost",6/7/19,Sighting,Sighting : Corte Madera,37.9254806,-122.5274755
5/15/19 22:25,Laguna Beach,CA,Unknown,3-5 minutes,"Was sitting outside with my dog listening to the nature sounds. Saw a bright light way far out, caught my eye because it seemed a bit b",6/7/19,Sighting,Sighting : Laguna Beach,33.5427189,-117.7853568
5/15/19 21:45,Middletown,VA,Disk,10 seconds,I was outside walking my dog when I saw an orange disc approach from due North. This happened at exactly 9:45 pm. The disc came in slow,6/7/19,Sighting,Sighting : Middletown,39.0276078,-78.280558
5/15/19 21:00,Naples,FL,Fireball,,There were 12 objects shaped and looked like fireballs moving in zig zag up and down crossing each other and they disappeared so fast i,6/7/19,Sighting,Sighting : Naples,26.1420358,-81.7948103
5/15/19 21:00,Cochiti Lake,NM,Unknown,ongoing,"Color shifting of several craft in night sky. ((NUFORC Note: Possibly ""twinkling"" stars?? PD))",6/20/19,Sighting,Sighting : Cochiti Lake,35.6480855,-106.3375267
5/15/19 20:30,Mt. Hermon,LA,Disk,40 minutes,My husband and I left mt hermon headed to amite Louisiana. It was around 830pm. As soon as we got out onto hwy 38 we noticed about 4 di,6/7/19,Sighting,Sighting : Mt. Hermon,30.9601803,-90.295925
5/15/19 19:20,Apple Valley,CA,Cigar,Picture,We witnessed a strange cloud formation that went for about 100 miles. ((anonymous report)),6/7/19,Sighting,Sighting : Apple Valley,34.5008311,-117.1858759
5/15/19 18:38,Alexandria,VA,,,MADAR Node 141,6/7/19,Sighting,Sighting : Alexandria,38.8048355,-77.0469214
5/15/19 16:00,Longmont,CO,Other,1 minute,"3 bodies connected together, no noise, eggish shape flat on top & bottom, all 3.",9/6/19,Sighting,Sighting : Longmont,40.1672068,-105.1019275
5/15/19 04:40,Moyock,NC,Light,20 minutes,Finally I’m 100% sure this was ufo or ufos.,6/7/19,Sighting,Sighting : Moyock,36.524793,-76.17832469999999
5/15/19 03:24,New Haven,CT,Light,42 seconds,"Unknown object/light sky (low) twinkle a few times very gentle than it stopped, moved slowly. ((anonymous report))",6/7/19,Sighting,Sighting : New Haven,41.308274,-72.9278835
5/15/19 02:00,San Antonio,TX,Triangle,15 minutes,Bright lights 60 feet above ground near abandoned improved assisted living facility,9/6/19,Sighting,Sighting : San Antonio,29.4241219,-98.49362819999999
5/14/19 22:34,Accomac,VA,Sphere,3 minutes,"May 14th, 10:34pm Accomac, VA, My husband and I saw orange orb hovering 3 min. over E. Atlantic Ocean.",6/7/19,Sighting,Sighting : Accomac,37.7195741,-75.66548449999999
5/14/19 22:00,Belle Fourche,SD,Light,10 seconds,"2 lights appear one over the other, both ascend, slowly disappear. Saw same last 3 nights. ((anonymous report))",6/7/19,Sighting,Sighting : Belle Fourche,44.6713733,-103.852148
5/14/19 21:45,Myrtle Beach,SC,Light,2 minutes,3 Red Lights,6/7/19,Sighting,Sighting : Myrtle Beach,33.6890603,-78.8866943
5/14/19 21:40,Pawleys Island,SC,Formation,45 seconds,"Two sets of three horizontal lights appear at sequentially @ 9:40 pm on 14 May, 2019 in the south southeastern sky Pawleys Island, SC.",6/7/19,Sighting,Sighting : Pawleys Island,33.4332236,-79.12143130000001
5/14/19 21:30,Murrell Inlet,SC,Light,30 seconds,"3 bright red lights in a row, disappearing and reappearing next to each other. Gone after a few seconds.",6/7/19,Sighting,Sighting : Murrell Inlet,33.5510021,-79.0414261
5/14/19 20:30,Clutier,IA,Cigar,15 seconds,1 cigar shaped craft whitish silver flying at a slow rate of speed from south to north and then north to south.,6/7/19,Sighting,Sighting : Clutier,42.0794366,-92.4021334
5/14/19 20:00,Brandon,SD,Circle,60,The setting sun was reflecting off of it brightly. ((anonymous report)),6/7/19,Sighting,Sighting : Brandon,43.5946963,-96.5719896
5/14/19 20:00,Brandon,SD,Circle,90 minutes,An unusually bright light in the sky NW 20 degrees. ((anonymous report)),6/7/19,Sighting,Sighting : Brandon,43.5946963,-96.5719896
5/14/19 18:35,Montebello,CA,Other,2 minutes,U shape rainbow as if hooked under a faded narrow cloud.,6/7/19,Sighting,Sighting : Montebello,34.0165053,-118.1137535
5/14/19 09:30,Myrtle Beach,SC,Oval,2 minutes,3 orange balls,6/7/19,Sighting,Sighting : Myrtle Beach,33.6890603,-78.8866943
5/14/19 05:30,Berthoud,CO,Circle,10 minutes,Circular shapes crafts with for Bright Lights,6/7/19,Sighting,Sighting : Berthoud,40.3083174,-105.0810924
5/14/19 01:11,Ogden,UT,Light,2.5 seconds,Facing south whiteness 1 saw it moving fast whiteness 2 noticed it as well one large light then 2 moving fast. All of a sudden it was 2,5/14/19,Sighting,Sighting : Ogden,41.223,-111.9738304
5/13/19 23:11,Oconomowoc,WI,Disk,2-3 minutes,"Circulating white light beneath a disk, slowly flowing left to right in the distance at low altitude.",5/14/19,Sighting,Sighting : Oconomowoc,43.1116731,-88.4992659
5/13/19 22:11,New Orleans,LA,Other,8-9 seconds,"Point of light, like a satellite, transiting the sky east to west, made abrupt directional changes that seemed to defy physics.",6/7/19,Sighting,Sighting : New Orleans,29.95106579999999,-90.0715323
5/13/19 22:00,Concord,CA,Unknown,,Bright light outside bedroom window.,6/7/19,Sighting,Sighting : Concord,37.9779776,-122.0310733
5/13/19 22:00,Rock Creek,MN,Circle,15 minutes,No blinking lights and they were flying together,5/14/19,Sighting,Sighting : Rock Creek,45.7597744,-92.95716829999999
5/13/19 20:27,Springfield,TN,Light,1 hour,I seen two lights do a barrel roll type move around each other then spread out. Then noticed three others fo a total of 5 a formation a,5/14/19,Sighting,Sighting : Springfield,36.5092118,-86.8849984
5/13/19 19:00,Aurora,IL,Circle,5 minutes,"Looked up and noticed 3 lights far in sky in a triangular formation then seen a couple more, then the sixth one. ((anonymous report))",6/7/19,Sighting,Sighting : Aurora,41.7605849,-88.32007150000001
5/13/19 17:05,Garrett,IN,Other,,"looked like it had windows and was shining, moving slowly. It looked like it was rotating, was going straight. ((MUFON report))",12/1/19,Sighting,Sighting : Garrett,41.3494939,-85.1355267
5/13/19 17:00,Zionsville,IN,Cigar,10 minutes,Traveling northbound on I65 close to the Zionsville exit when we looked to the east and saw dark charcoal colored cigar shaped object i,7/25/19,Sighting,Sighting : Zionsville,39.9508733,-86.261937
5/13/19 16:30,Olive Branch,MS,Egg,20 minutes,Reflecting object in the sky slow moving. ((anonymous report)),5/14/19,Sighting,Sighting : Olive Branch,34.9617604,-89.8295315
5/13/19 11:32,Goffstown,NH,,,MADAR Node 05,6/7/19,Sighting,Sighting : Goffstown,43.0204052,-71.6002223
5/13/19 08:15,Burlington/Billerica,MA,Changing,~3 minutes,Very bright circular floating ball - collapsed like a two dimensional object and disappeared without trace,5/14/19,Sighting,Sighting : Burlington/Billerica,42.5562206,-71.2626846
5/13/19 02:30,Seatac,WA,Light,5 seconds,What appeared to be one of the many stars in the sky suddenly and silently got extremely bright. ((anonymous report))((Iridium flare?),5/14/19,Sighting,Sighting : Seatac,47.4435903,-122.2960726
5/12/19 23:54,Chicago,IL,Circle,20 seconds,Large circular black disc over Chicago at night. ((anonymous report)),5/14/19,Sighting,Sighting : Chicago,41.8781136,-87.6297982
5/12/19 23:00,Mill Creek,WA,Changing,,"I saw an object with a string of white lights running along its side, and then a large round explosion of light. ((anonymous report))",5/14/19,Sighting,Sighting : Mill Creek,47.8600971,-122.2042966
5/12/19 22:05,Vallejo,CA,Light,30 seconds,Two Connected Hovering Lights Above Garden.,5/14/19,Sighting,Sighting : Vallejo,38.1040864,-122.2566367
5/12/19 22:00,Austin,TX,Unknown,20 minutes,Strange bright objects in Northwest Austin sky. ((anonymous report)),5/14/19,Sighting,Sighting : Austin,30.267153,-97.7430608
5/12/19 22:00,Old Town,ME,Sphere,30 seconds,"Silent, orange, metallic sphere glides over house and river",5/14/19,Sighting,Sighting : Old Town,44.9342349,-68.6453092
5/12/19 20:17,Goffstown,NH,,,MADAR Node 05,6/7/19,Sighting,Sighting : Goffstown,43.0204052,-71.6002223
5/12/19 17:00,Shawnee,OK,Unknown,10 minutes,Object appears in the middle of the day and moves southeast at various speeds,5/14/19,Sighting,Sighting : Shawnee,35.3272928,-96.9253004
5/12/19 16:00,Lake Charles,LA,Other,10 minutes,Was at air show and was in a pic I took of a F-22,5/14/19,Sighting,Sighting : Lake Charles,30.2265949,-93.2173758
5/12/19 14:27,Columbus,OH,Changing,5-8 minutes,While driving within a shopping plaza in NE Columbus I noticed a black object in the distance which appeared to change shapes. At firs,5/14/19,Sighting,Sighting : Columbus,39.9611755,-82.99879419999999
5/12/19 10:37,Baton Rouge,LA,Triangle,,There were lights on the object and the object changed colors. ((anonymous report)),5/14/19,Sighting,Sighting : Baton Rouge,30.4514677,-91.18714659999999
5/12/19 02:30,Burnsville,MN,Circle,,Circle of bright white lights remaining stationary. ((NUFORC Note: Possibly casino advertising display lights?? PD))((anonymous)),5/14/19,Sighting,Sighting : Burnsville,44.7677424,-93.27772259999999
5/12/19 00:30,Milledgeville,GA,Other,1 hour,Dark object over old Central State Hospital.,2/7/20,Sighting,Sighting : Milledgeville,33.0801429,-83.2320991
5/11/19 23:40,Fruitland,UT,Circle,2 minutes,"Bright circular light in the sky - once we started pointing at it, the object shot left instantly, stopped, and took off FAST!",6/7/19,Sighting,Sighting : Fruitland,40.2127313,-110.8396054
5/11/19 23:00,Hudson,NH,Triangle,6 minutes,"I was driving to a friend's house late May 11,2019. as I was turning on her St I look up to see a unidentified flying object above my c",6/7/19,Sighting,Sighting : Hudson,42.7647763,-71.43980739999999
5/11/19 22:30,Farmington,ME,Sphere,1 minute,I was walking down the road and looked up into the sky. I saw a bright blue light. Much brighter than any of the stars but nowhere near,5/14/19,Sighting,Sighting : Farmington,44.67049979999999,-70.1512169
5/11/19 22:20,Rocky Point,NC,Light,5 minutes,I was outside walking my dog and saw a bright large orange ball of light high up in the sky. At one point I thought that I could see fa,5/14/19,Sighting,Sighting : Rocky Point,34.4350957,-77.8877304
5/11/19 22:00,Brighton,CO,Light,1 minute,A dim yellowish light no sound.,5/14/19,Sighting,Sighting : Brighton,39.9852617,-104.8205283
5/11/19 21:50,Waynesville,NC,Unknown,30 seconds,White flashing light about a second on and off. The flash would leave a tail. No sound.,5/14/19,Sighting,Sighting : Waynesville,35.4887145,-82.98874769999999
5/11/19 21:45,Spokane,WA,Light,15 seconds,We witnessed at bright orange fast moving silent light “falling” from the sky that was not a meteor or plane.,5/14/19,Sighting,Sighting : Spokane,47.6587802,-117.4260465
5/11/19 20:50,Blacksburg,VA,Fireball,30 seconds,Orange ball descending from the sky,6/7/19,Sighting,Sighting : Blacksburg,37.2295733,-80.4139393
5/11/19 20:50,Blacksburg,VA,Fireball,30 seconds,Orange ball descending from the sky.,5/14/19,Sighting,Sighting : Blacksburg,37.2295733,-80.4139393
5/11/19 18:25,Herriman,UT,Circle,5 minutes,Saw a luminous ball high in the atmosphere watched it for 5 minutes. ((anonymous report)),5/14/19,Sighting,Sighting : Herriman,40.5141147,-112.0329938
5/11/19 16:00,New York,NY,Other,1 hour,High Altitude UFO sighted over New York City during daylight,5/14/19,Sighting,Sighting : New York,40.7127753,-74.0059728
5/11/19 11:10,Evansville,IN,Unknown,~2 seconds,Was coming home after getting mother's day gifts when a metallic craft fly's slowly across the horizon. ((anonymous report)),5/14/19,Sighting,Sighting : Evansville,37.9715592,-87.5710898
5/11/19 10:30,Clearfield,UT,Light,30 seconds,My boyfriend and I went out to the back patio to get fresh air and we were both looking up at the stars when I noticed what appeared to,6/27/19,Sighting,Sighting : Clearfield,41.1107771,-112.0260538
5/11/19 00:00,Garner,NC,Light,45 minutes,Blue orbs fly over Garner (near soccer park over hey 50 south),5/14/19,Sighting,Sighting : Garner,35.7112642,-78.61417089999999
5/10/19 22:46,Rochester,IL,Other,1.5 hr,"2 UFO falling sightings in 1.5 hrs in Rochester, IL",5/14/19,Sighting,Sighting : Rochester,39.7494943,-89.53176030000002
5/10/19 22:01,Hemet,CA,,3 minutes,((NUFORC Note: Witness provides no detailed information about sighting event. Anonymous. PD)),8/23/19,Sighting,Sighting : Hemet,33.7475203,-116.9719684
5/10/19 21:30,Portsmouth,VA,Formation,15 minutes,Four multicolored light diamond shaped crafts held a large square formation while other red light crafts performed odd flight patterns.,5/14/19,Sighting,Sighting : Portsmouth,36.8354258,-76.2982742
5/10/19 20:40,Pembroke Pines,FL,Light,2 minutes,"Orange/Amber Lights in Triangle Formation is Western Sky of Pembroke Pines, FL",5/14/19,Sighting,Sighting : Pembroke Pines,26.007765,-80.2962555
5/10/19 18:00,Vienna,NE,Disk,15 minutes,UFO’s over Vienna Exposion,7/5/19,Sighting,Sighting : Vienna,48.2081743,16.3738189
5/10/19 14:13,Norwood,NJ,,,MADAR Node 145,6/7/19,Sighting,Sighting : Norwood,40.9981532,-73.96180389999999
5/10/19 10:30,Morgan City,LA,Cigar,3 minutes,"It was Cigar shaped, Fluorescent Orange & Brighter at Both Ends, Positioned Horizontally & Slowly Moving East.It was around lunch t",6/7/19,Sighting,Sighting : Morgan City,29.6993748,-91.20676999999999
